#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1717839581 1855542622 1731791882 2835887 0 14874480 14929213 968775 11515 69819.71 78634.33 24948.41 18112.71
1717839591 1855545320 1731792072 2835887 0 14874516 14929328 968775 11515 69821.01 78633.52 24947.61 18113.07
1717839601 1855548308 1731792382 2835887 0 14874623 14929380 968775 11515 69813.55 78640.16 24954.60 18106.30
1717839612 1855553033 1731792812 2835887 0 14874713 14929465 968775 11515 69834.54 78619.08 24934.08 18126.96
1717839622 1855554031 1731792892 2835887 0 14874779 14929571 968775 11515 69816.35 78636.03 24952.27 18111.64
1717839632 1855559261 1731793394 2835887 0 14874856 14929666 968775 11515 69797.73 78657.35 24970.49 18089.11
1717839643 1855562249 1731793652 2835887 0 14874942 14929751 968775 11515 69816.13 78636.88 24952.00 18110.18
1717839653 1855565458 1731793874 2835887 0 14875003 14929842 968775 11515 69815.48 78637.61 24953.73 18109.47
1717839663 1855567160 1731794036 2835887 0 14875111 14929891 968775 11515 69815.37 78639.24 24953.44 18107.23
1717839673 1855570203 1731794404 2835887 0 14875225 14929928 968775 11515 69815.10 78639.18 24953.57 18107.29
1717839684 1855575196 1731794862 2835887 0 14875360 14929948 968775 11515 69812.69 78644.10 24956.43 18102.45
1717839694 1855581141 1731795366 2835887 0 14875399 14930068 968775 11515 69818.39 78637.72 24950.14 18107.90
1717839704 1855582916 1731795480 2835887 0 14875472 14930147 968775 11515 69817.70 78636.82 24950.93 18108.73
1717839715 1855584975 1731795644 2835887 0 14875561 14930210 968775 11515 69816.47 78639.05 24952.37 18107.41
1717839725 1855588114 1731795890 2835887 0 14875654 14930270 968775 11515 69816.77 78636.33 24951.85 18110.29
1717839735 1855592648 1731796294 2835887 0 14875731 14930349 968775 11515 69816.20 78639.23 24953.02 18107.23
1717839745 1855601427 1731797028 2835887 0 14875870 14930369 968775 11515 69804.43 78648.70 24964.19 18096.87
1717839756 1855607721 1731797532 2835887 0 14875944 14930450 968775 11515 69798.02 78651.65 24970.16 18094.82
1717839766 1855610297 1731797846 2835887 0 14876040 14930515 968775 11515 69812.18 78641.81 24956.58 18104.66
1717839776 1855613709 1731798134 2835887 0 14876103 14930613 968775 11515 69824.77 78627.92 24943.85 18118.15
1717839787 1855617452 1731798476 2835887 0 14876110 14930760 968775 11515 69825.26 78627.11 24943.36 18119.50
1717839797 1855621419 1731798906 2835887 0 14876183 14930841 968775 11515 69816.75 78635.93 24951.07 18110.54
1717839807 1855623923 1731799114 2835887 0 14876319 14930860 968775 11515 69817.27 78638.07 24951.98 18108.39
1717839817 1855626702 1731799278 2835887 0 14876466 14930865 968775 11515 69816.46 78638.03 24952.76 18109.03
1717839828 1855629487 1731799564 2835887 0 14876602 14930881 968775 11515 69813.64 78638.57 24955.15 18107.89
1717839838 1855632222 1731799848 2835887 0 14876675 14930962 968775 11515 69814.90 78635.67 24953.72 18110.88
1717839848 1855640734 1731800718 2835887 0 14876728 14931098 968775 11515 69783.22 78668.85 24986.39 18077.61
1717839859 1855646981 1731801236 2835887 0 14876773 14931250 968775 11515 69807.81 78644.73 24960.81 18100.89
1717839869 1855651559 1731801680 2835887 0 14876846 14931340 968775 11515 69817.78 78636.36 24950.84 18110.19
1717839879 1855655890 1731802068 2835887 0 14876941 14931458 968775 11515 69753.61 78701.49 25015.02 18045.62
1717839889 1855659626 1731802440 2835887 0 14876985 14931569 968775 11515 69749.97 78705.57 25019.20 18041.49
1717839900 1855660943 1731802564 2835887 0 14877103 14931602 968775 11515 69749.50 78704.82 25019.69 18041.64
1717839910 1855666680 1731803050 2835887 0 14877255 14931653 968775 11515 69813.55 78640.90 24953.60 18105.07
1717839920 1855673582 1731803706 2835887 0 14877377 14931684 968775 11515 69813.86 78639.33 24954.80 18107.74
1717839931 1855674550 1731803860 2835887 0 14877435 14931780 968775 11515 69813.00 78639.57 24955.24 18107.57
1717839941 1855677947 1731804104 2835887 0 14877537 14931832 968775 11515 69812.09 78640.50 24957.13 18105.96
1717839951 1855681122 1731804452 2835887 0 14877680 14931840 968775 11515 69813.58 78640.34 24954.55 18107.21
1717839961 1855685421 1731804828 2835887 0 14877777 14931896 968775 11515 69812.55 78639.48 24956.66 18107.09
